"row";"column";"S_Kb";"Cl_Ka";"Cl_Kb";"Ar_K";"Cr_K";"Fe_K";"Ni_K";"Cu_K";"Au_L";"Au_M";"Scatter_Peak000";"Scatter_Compton000";"s(S_Kb)";"s(Cl_Ka)";"s(Cl_Kb)";"s(Ar_K)";"s(Cr_K)";"s(Fe_K)";"s(Ni_K)";"s(Cu_K)";"s(Au_L)";"s(Au_M)";"s(Scatter_Peak000)";"s(Scatter_Compton000)";"chisq"
0;117;209.099;4043.93;494.266;154.714;56.6374;184.125;8.60043;95.411;288600;4600.45;5421.11;3274.73;31.4855;69.1516;33.3771;22.8964;15.6753;21.8278;18.1779;29.4062;539.008;77.2811;99.7855;115.83;2.53252
0;118;246.713;4067.57;579.273;161.708;128.431;259.071;12.6172;64.2776;288142;4617.79;5244.49;3578.85;31.5852;69.0486;34.5184;23.241;17.7807;22.7195;18.3267;29.55;538.771;77.2791;98.9833;117.552;2.33972
0;119;180.912;4029.52;610.996;150.929;65.2502;218.26;26.7145;12.673;288216;4420.65;5218.26;3253.12;30.7375;68.7817;35.1304;22.7723;15.631;21.7692;18.5063;28.9841;538.789;76.6678;99.0057;116.089;2.38223
0;120;172.552;4005.37;573.59;145.288;125.798;299.073;1.27353;72.7476;288640;4409.85;5205.52;3377.2;30.7565;68.7186;34.4447;22.6209;16.8215;23.3993;17.5305;29.2708;539.131;76.7672;98.8785;116.835;2.5544
0;121;230.318;4007.43;625.332;136.794;142.165;249.296;0.676927;58.2816;287285;4479.82;5283.83;3509.66;31.9942;68.9056;35.4018;23.3994;18.1504;22.5625;17.2439;29.5401;538.036;76.9861;99.3776;117.234;2.40532
0;122;221.337;3989.63;582.121;141.6;101.556;242.584;24.8125;9.02975;287975;4477.05;5217.49;3494.6;31.5909;68.5674;34.2626;22.5882;16.9336;22.6631;17.4113;28.8101;538.549;76.3726;98.7262;116.82;2.52195
0;123;197.048;3942.96;602.569;113.906;102.971;329.215;13.3303;118.003;287768;4287.3;5253.87;3429.73;31.5075;68.675;35.3804;22.8822;16.92;24.2793;18.5274;30.5962;538.138;75.79;98.9328;116.197;2.51019
0;124;188.522;4045.48;595.157;111.711;109.247;220.669;9.12008;26.6242;287001;4502.21;5242.6;3397.98;31.6075;69.2294;34.5304;21.6403;17.4801;22.4743;18.0386;28.772;537.539;76.9318;99.2559;116.495;2.60149
0;125;222.619;3936.2;610.199;164.13;69.4634;268.087;41.9291;98.8292;288311;4451.95;5115.1;3510.01;31.6059;68.1273;34.7957;23.7316;16.6481;23.242;18.4025;30.0052;538.95;76.564;98.2057;116.919;2.33548
0;126;128.359;4128.1;546.257;150.253;85.1588;260.137;14.3951;4.95388;287862;4425.24;5174.17;3465.37;30.2018;69.7348;34.3958;23.707;15.994;22.5399;17.618;27.9044;538.526;76.7574;98.6454;116.667;2.35772
0;127;93.2306;4008.73;570.368;136.134;100.944;265.416;20.6481;72.4501;286972;4258.9;5197.2;3573.89;28.9161;68.6249;34.789;23.7378;16.0598;22.9472;18.8292;29.9011;537.788;75.5795;98.6561;117.538;2.3207
0;128;195.677;3947.05;627.841;137.144;98.1441;247.596;12.489;18.306;287253;4582.78;5344.91;3368.54;30.8261;68.1193;35.4636;23.4239;16.5522;22.7157;18.1486;28.8766;537.86;77.6912;99.1542;116.162;2.4142
0;129;194.328;4109.56;585.588;185.271;124.061;226.997;8.75791;40.1409;288032;4527.01;5269.18;3387;31.0766;69.3812;34.7235;24.0303;16.9893;22.3376;18.5697;29.1742;538.583;76.2974;98.9336;116.371;2.22985
0;130;240.398;4021.8;580.321;150.65;125.994;267.976;4.9787;94.8836;288203;4372.4;5256.23;3387.86;31.8486;68.8606;34.5158;22.7503;17.7377;22.6291;18.1305;29.7375;538.643;76.0099;98.9892;116.602;2.40261
0;131;225.846;4080.5;578.895;85.0481;81.8597;286.087;30.3433;82.7597;287859;4449.02;5248.7;3334.94;32.0309;69.4776;34.4203;21.5815;16.164;23.2034;18.6425;29.9309;538.375;77.069;99.546;116.519;2.39081
0;132;216.781;4074.92;600.795;159.21;73.9994;233.393;34.1135;127.814;287801;4498.64;5194.77;3678.72;31.7094;69.3566;34.7786;23.375;16.1312;22.6208;17.163;30.9809;538.446;77.1594;98.8935;117.828;2.28133
0;133;251.535;3904.67;621.876;125.979;34.0286;235.448;5.55731;29.5656;288565;4526.28;5558.57;3278.73;31.6426;67.6447;34.9092;23.1438;14.7826;21.9161;18.6106;29.1931;538.897;76.7308;100.727;116.32;2.30313
0;134;273.171;3904.76;572.382;118.852;89.2495;306.121;20.8781;59.755;288389;4463.11;5420.01;3570.53;31.8768;67.8824;34.5064;22.5958;15.8275;23.3445;17.4557;28.6981;538.841;76.1003;99.565;117.387;2.51165
0;135;286.401;4040.83;638.64;121.133;39.7253;193.542;38.5052;117.822;287813;4637.41;5459.71;3453;32.5698;69.0638;35.3447;22.547;15.1508;21.2782;18.4908;29.5304;538.323;77.5139;100.364;117.276;2.40734
0;136;228.887;4135.96;584.86;167.621;49.4384;307.326;48.487;60.891;289044;4630.13;5499.03;3591.14;30.802;69.2067;34.6822;23.7814;15.1745;23.3858;19.2064;29.8666;539.443;76.915;100.469;117.763;2.45545
0;137;161.65;3995.62;550.129;178.684;57.1819;258.507;28.4161;61.638;288870;4614.1;5890.97;3785.54;29.5962;68.1668;34.1738;23.9254;15.5325;22.7005;18.4065;29.0887;539.552;77.2655;103.439;120.215;2.16912
0;138;186.862;4055.61;541.414;125.049;76.5896;238.313;29.7514;90.3499;288504;4545.37;5390.21;3135.44;30.9994;69.0733;33.9767;22.9899;15.858;22.3839;18.0062;30.5666;538.985;77.2406;99.4683;115.072;2.23541
0;139;208.086;4079.54;694.848;124.128;38.3574;288.49;77.6856;91.5803;288780;4464.59;5474.74;3454.9;31.7967;69.537;36.1172;22.5703;14.9844;23.378;19.0483;28.9454;539.303;76.8004;100.767;117.532;2.42864
0;140;236.209;4108.11;561.699;162.405;103.652;283.767;30.2882;85.891;287893;4460.65;5341.41;3655.85;31.9998;69.6001;34.2629;23.4442;16.202;22.4036;16.3634;29.8761;538.491;76.2219;99.688;117.955;2.30573
0;141;240.733;4077.2;686.66;189.278;75.5154;232.827;15.814;62.5749;287198;4608.55;5267.82;3408.5;31.8004;69.2467;36.0966;24.274;16.5327;22.0719;17.0348;28.9815;537.853;77.123;99.4443;116.544;2.44467
0;142;183.494;4055.57;515.515;159.949;92.6132;207.54;38.0895;63.1698;289196;4440.58;5387.11;3656.02;30.8487;69.1279;33.6002;23.3952;16.8848;21.7295;18.5216;29.8595;539.885;76.2003;100.299;118.549;2.47915
0;143;238.181;3890.29;594.346;122.565;81.756;239.782;15.0398;104.085;288373;4521.69;5407.01;3238.89;31.3141;67.7853;34.6141;22.2191;16.3879;22.5791;17.7091;30.2102;539.009;76.5008;100.204;116.389;2.45372
0;144;176.058;4113.29;554.533;141.531;55.4253;265.715;19.8794;54.6078;287876;4210.69;5433.52;3550.03;30.7741;69.5046;34.1532;22.3753;15.2458;22.0162;16.6999;28.8131;538.521;74.8534;100.296;117.668;2.44983
0;145;198.824;4058.29;570.361;170.868;58.8278;180.355;8.64587;69.2903;288500;4416.24;5516.77;3550.52;31.6144;69.2912;34.8284;23.9798;15.7286;20.4453;17.4665;29.198;539.183;76.7186;101.076;118.153;2.48773
0;146;194.663;4027.04;613.491;124.112;94.4042;311.226;10.4832;50.6978;288539;4503.93;5385.12;3336.47;31.246;69.1324;35.3304;22.3604;16.7264;22.9767;17.4667;28.5025;539.231;76.9382;100.476;117.039;2.52615
0;147;236.285;4064.37;595.587;136.917;54.9954;246.26;8.63821;101.505;288157;4472.9;5376.19;3318.59;31.8489;69.274;34.9893;23.0556;15.4171;22.1921;17.3732;30.5335;538.631;76.6509;99.7474;116.246;2.3376
0;148;174.853;4119.1;590.533;143.269;41.0309;219.354;32.9657;69.396;286967;4456.37;5420.68;3441.14;30.3356;69.4217;34.4036;22.7709;15.4781;22.0122;18.3155;28.7425;537.716;76.4528;100.341;117.345;2.49998
0;149;187.13;3982.03;608.733;146.744;110.896;277.286;82.1721;68.8227;287444;4478.15;5412.26;3306.87;31.1073;68.5443;34.8212;21.8507;17.2947;22.8706;19.7495;28.8454;537.85;76.8348;99.7885;115.928;2.46149
0;150;184.93;4047.33;652.224;102.382;63.47;233.133;25.0984;57.066;287109;4588.72;5394.35;3342.02;30.4198;68.9183;35.3441;21.4949;16.2787;22.5168;16.8488;29.5848;537.868;76.5862;100.354;116.971;2.14517
0;151;288.77;4049.42;614.818;108.391;63.2717;231.073;10.6365;32.6341;287317;4394.33;5289.14;3571.89;32.8229;69.2958;35.5187;22.3994;15.7628;22.5045;18.6213;29.6433;538.132;75.9141;99.8244;117.88;2.25671
0;152;186.864;4020.86;544.362;157.156;67.3213;269.246;60.4494;110.37;288261;4520.52;5418.56;3544.5;30.6574;68.6634;33.6544;22.7842;15.5044;22.5335;18.3618;29.0268;538.638;76.3651;100.14;117.422;2.4944
0;153;216.902;4009.93;540.26;124.647;53.2843;206.638;2.54596;52.6301;287624;4535.85;5513.13;3495.17;31.6982;68.9624;33.8081;22.1648;15.5657;21.6499;18.1876;28.7;538.255;76.8266;100.915;117.793;2.27403
0;154;211.378;4064.06;560.101;149.19;107.901;249.333;8.57357;20.4773;286512;4574.84;5407.39;3703.42;31.4973;69.2034;33.9059;22.2219;15.7081;22.4718;18.1351;28.8315;537.32;77.2055;100.421;118.312;2.55987
0;155;262.651;3889.31;578.545;115.515;82.1062;240.802;2.01717;67.7562;288251;4496.84;5479.97;3769.08;32.7972;68.2222;34.7145;22.4036;16.1992;22.4695;18.2496;30.3771;538.845;77.7946;100.592;118.832;2.51399
0;156;246.705;4028.61;575.836;99.2297;80.5658;235.058;27.3194;122.316;287664;4328.65;5453.5;3570.97;32.0581;69.0998;34.6203;22.1173;15.8216;22.2303;18.1778;29.7999;538.33;75.6702;100.534;117.858;2.22782
0;157;181.153;3873.43;662.875;85.6872;85.5206;258.985;6.50204;86.4913;288239;4545.36;5673.56;3466.37;30.9669;67.9136;35.7297;21.7989;15.6575;22.3565;17.7816;30.3004;538.817;77.2681;101.669;117.754;2.41161
0;158;250.713;4050.65;582.257;116.563;91.442;249.979;2.42521;138.466;288034;4619.92;5633.8;3407.15;32.2844;69.2198;34.6402;22.3117;16.2661;22.4237;17.4135;30.3511;538.594;78.0829;101.495;117.295;2.2798
0;159;179.18;4226.43;621.745;93.7117;86.4936;228.897;33.5679;50.9197;287500;4503.81;5716.22;3578.96;31.1174;70.4929;35.0683;21.3665;16.2661;22.3859;18.573;29.3098;538.189;77.2242;101.985;117.812;2.33658
0;160;256.52;3992.53;610.365;159.159;102.752;353.788;17.9401;7.004;288309;4570.37;5620.9;3509.28;32.4719;68.7581;35.2663;23.6004;16.8453;24.7639;19.1393;28.6916;538.883;77.6492;101.333;117.595;2.29267
0;161;193.986;4080.62;586.199;160.46;27.6528;297.957;18.5206;53.3129;287098;4509.97;5528.86;3639.59;30.7981;69.1455;34.6218;23.0754;14.0882;23.3468;16.8355;29.273;537.704;77.1437;101.199;118.689;2.46236
0;162;279.652;4051.96;586.857;120.496;106.976;228.075;25.1391;101.91;288638;4507.23;5546.02;3529.35;32.7127;69.2045;34.5123;22.3059;17.0789;21.9488;17.7152;30.0604;539.258;76.7575;101.357;118.079;2.30296
0;163;258.593;4005.44;560.368;110.925;85.3571;239.806;13.2518;94.3389;286199;4260.2;5389.76;3669.4;32.9674;69.1598;34.4234;22.5618;16.2183;22.1223;17.7106;29.6191;536.843;75.7219;100.015;117.938;2.42436
0;164;275.187;4110.27;547.575;156.105;12.6126;254.208;12.728;5.99523;286746;4458.81;5677.97;3461.3;32.1649;69.3655;33.4801;22.1923;14.2157;22.9289;18.6618;28.1518;537.516;76.2881;101.821;117.89;2.31598
0;165;231.433;4090.11;610.877;137.911;27.5356;282.824;20.8364;61.0057;287544;4375.73;5421.44;3516.74;31.2046;69.3796;35.2303;22.9554;13.9635;22.9191;16.1016;29.0396;538.114;75.4062;100.44;117.872;2.24339
0;166;214.059;4165.22;521.878;105.185;97.3683;182.3;16.4341;84.6957;287125;4363.95;5605.94;3376.03;31.386;69.8311;33.444;21.3909;16.8194;20.7473;18.1224;29.8798;537.689;75.7898;101.053;116.399;2.38902
0;167;232.705;4090.95;546.253;136.39;72.9399;177.982;10.8299;78.9582;286993;4489.54;5315.77;3474.66;31.834;69.3421;33.7574;22.7195;16.0109;20.753;17.2141;29.9714;537.827;76.4998;99.3813;117.067;2.30486
0;168;162.091;4090.83;571.368;111.68;36.7453;215.263;24.7954;75.6679;286903;4457.99;5427.12;3424.59;30.5059;69.1838;34.3958;22.5131;14.6;21.4512;17.9057;28.8547;537.467;76.8532;100.25;117.124;2.22564
0;169;224.442;4093.56;576.355;168.758;33.6184;208.899;33.0177;45.9871;286705;4407.67;5385.59;3711.54;31.8862;69.565;34.6632;23.3833;14.3837;21.1595;16.3355;29.7156;537.409;76.3554;100.347;118.427;2.31596
0;170;248.297;4043.82;548.628;87.2798;82.8136;229.584;8.08769;98.9063;286777;4568.39;5524.78;3464.75;32.1742;69.0536;33.8293;21.8104;15.8399;20.6741;17.9162;30.6142;537.511;77.3821;101.24;117.581;2.25034
0;171;221.671;3985.94;600.62;115.641;73.4977;249.567;12.1301;36.8951;286027;4372.87;5352.02;3487.88;31.3103;68.5721;34.452;21.8478;16.0826;22.4401;16.4789;28.7988;536.694;76.0416;99.831;116.881;2.51781
0;172;175.431;3986.26;577.957;181.008;96.6198;217.72;10.0187;19.0522;285770;4520.01;5407.09;3339.57;30.4463;68.5233;34.5199;23.8821;15.8173;21.0633;17.3344;28.153;536.54;76.6595;99.8502;116.334;2.35015
0;173;185.612;3993.58;595.096;132.934;114.35;252.84;32.7357;119.566;285785;4423.07;5550.18;3563.13;30.598;68.6031;35.2015;23.1261;17.2566;22.4457;17.9901;30.0587;536.404;76.5527;100.7;117.553;2.33427
0;174;202.886;3998.53;615.052;118.25;121.152;261.976;16.048;86.1104;286443;4497.74;5500.9;3647.26;31.3731;68.7328;34.9345;22.2967;17.2847;22.442;18.5373;29.7949;536.981;76.7839;100.462;118.179;2.3982
0;175;220.54;4022.61;517.384;116.873;46.202;192.04;9.33953;4.95743;285563;4343.36;5559.34;3363.96;31.0757;68.5104;33.0811;22.1153;14.7213;20.3677;17.3664;28.7002;536.41;75.6737;100.833;116.517;2.23435
0;176;253.28;3915.44;587.251;153.322;124.368;235.764;13.5824;72.7605;284962;4404.32;5358.85;3396.28;32.0064;68.0316;34.601;23.4807;17.76;22.2997;16.5688;29.5477;535.703;76.4716;99.4832;116.276;2.43175
0;177;197.508;3991.11;552.982;127.322;125.693;274.315;9.22493;91.8007;287034;4368.27;5726.46;3827.52;31.6365;68.8859;34.5678;23.3887;17.6333;22.648;17.8123;29.9421;537.869;76.8301;102.504;119.515;2.41107
0;178;276.167;4225.98;629.857;130.746;82.2956;276.727;0.105158;64.3652;295937;4630.18;6203.34;3930.71;32.7137;70.5673;35.5462;22.5787;16.7327;23.0347;17.6003;29.9986;545.992;77.8582;105.476;121.524;2.48665
0;179;182.568;4140.23;605.005;120.91;83.562;239.217;16.1913;49.4355;288298;4345.39;5775.67;3566.54;31.1321;69.9085;34.8001;22.5576;15.7814;22.3064;18.6847;28.8038;538.736;75.8016;102.048;118.133;2.52368
0;180;171.854;4070.31;649.872;143.595;101.572;213.953;11.8201;104.815;286329;4509.66;5623.98;3622.36;30.9222;69.4143;35.7856;23.1831;16.3996;22.3312;18.4889;30.0924;537.021;77.4893;101.384;118.116;2.51837
0;181;253.354;3991.37;607.907;128.023;82.9775;318.401;28.775;57.6698;287177;4572.35;5809.55;3552.55;32.4279;68.7084;35.0106;22.794;16.9614;24.351;18.0273;28.7968;537.881;77.6366;103.073;118.418;2.35355
0;182;215.753;4053.39;602.655;87.6661;82.1666;323.574;7.34737;87.6528;287036;4418.56;5787.1;3639.04;31.1198;68.998;34.685;21.9859;16.2503;24.0628;18.1636;29.4616;537.568;75.9084;102.462;118.643;2.41355
0;183;133.11;3988.41;582.049;169.576;41.2028;195.872;9.26725;93.6793;286210;4475.53;5619.45;3758.14;29.8953;68.7023;35.3071;23.8229;14.4815;20.7008;17.2208;30.1273;537.169;76.997;102.041;119.256;2.42554
0;184;241.402;3924.5;661.816;89.8267;80.4057;183.152;16.4896;58.8604;286423;4638.96;5736.89;3641.73;31.3962;68.0183;35.3559;21.1821;16.1343;20.2683;17.0254;29.3142;537.133;76.9547;102.235;118.365;2.28568
0;185;253.738;4022.45;680.532;103.477;41.6897;232.651;30.719;84.8518;286063;4627.47;5738.44;3645.81;32.3051;69.0247;36.0578;22.0745;14.3223;21.5235;16.7932;28.5717;536.593;78.1646;101.923;118.125;2.68945
0;186;298.49;4027.12;580.848;141.242;62.3104;204.067;3.74599;105.822;285654;4472.82;5652.15;3754.39;32.7885;69.0902;34.4381;22.7669;15.5972;21.2016;17.6878;30.0832;536.314;76.2441;101.412;118.432;2.42962
0;187;270.134;4142.62;654.878;112.629;78.7256;248.436;20.8664;95.5008;287735;4333.02;5664.62;3660.89;31.8882;69.7413;35.4521;22.3597;16.3378;22.0467;18.249;29.3924;538.247;75.609;101.61;118.422;2.30918
0;188;200.83;4056.95;566.849;135.52;66.8153;207.746;21.4547;33.3414;285915;4370.39;5634.17;3518.01;31.1274;69.0655;34.083;22.597;15.8079;21.416;15.9882;28.7388;536.63;76.1568;102.045;117.931;2.42003
0;189;257.265;4035.8;621.081;130.829;77.1649;257.049;7.73178;121.731;286867;4459.92;5785.28;3615.31;32.4037;69.1425;35.1892;22.4081;16.1376;23.14;17.5479;30.0415;537.738;76.5701;102.532;118.675;2.26805
0;190;247.544;4066.68;624.667;129.168;81.0396;280.136;55.3489;73.7227;287487;4563.86;5659.26;3773.46;31.6383;69.1293;35.0387;22.3434;16.1526;22.8012;17.8564;27.9528;538.088;76.6993;101.752;118.901;2.39597
0;191;233.166;4129.56;565.99;131.318;43.2504;209.066;9.50263;92.8954;286588;4480.14;5913.49;3501.06;31.5861;69.6612;34.2822;22.6201;16.0212;21.4836;17.9071;29.9174;537.298;76.2456;102.864;117.659;2.53056
0;192;221.521;3946.1;574.363;124.431;84.1027;227.973;46.9887;110.928;286851;4274.78;5885.26;3626.8;31.9626;68.6667;34.5433;22.3426;16.021;22.1976;18.5549;29.6738;537.371;75.794;103.192;118.968;2.72944
0;193;247.999;4079.49;610.429;145.157;116.594;274.349;9.91494;204.163;287577;4660.28;6058.77;4214.79;32.3483;69.4871;34.9897;23.0914;17.3918;23.1445;15.7471;31.2186;538.225;77.5925;104.81;122.234;2.48941
0;194;163.484;4093.11;582.184;148.289;117.7;202.726;22.7623;69.9736;287043;4486;5787.91;3834.96;30.4759;69.2727;34.3743;23.0125;16.919;22.0797;18.8907;30.0617;537.877;76.2828;102.626;119.44;2.50015
0;195;228.25;3953.42;536.745;101.947;68.8193;282.391;0.105203;48.5536;285724;4649;5793.73;3734.52;31.7451;68.3457;33.7986;22.2744;15.4659;23.3784;18.0542;29.253;536.642;77.925;102.643;118.894;2.52811
0;196;224.922;4058.08;615.938;127.261;100.928;267.064;12.3622;27.9715;286520;4389.88;5727.02;3707.46;31.587;68.9698;34.7268;22.5271;16.8303;22.4906;17.8528;28.2965;537.175;76.1926;102.078;118.635;2.43933
0;197;184.646;4026.16;573.951;120.84;81.2649;303.024;4.71081;9.89719;286214;4526.05;5900.01;3707.04;31.0626;69.106;34.4184;22.1874;15.8869;23.6357;18.1604;29.012;537.013;77.2377;103.369;119.163;2.58726
0;198;165.364;4104.24;586.348;204.847;71.5198;229.939;20.4702;53.5328;286033;4533.12;5848.41;3674.89;29.8934;69.0431;34.4412;23.5739;16.4519;22.0228;17.1415;28.8431;536.784;76.9244;102.549;118.468;2.51877
0;199;205.644;4121.4;520.989;179.512;82.4595;211.793;6.30108;113.603;285398;4566.76;5758.52;3635.17;30.7555;69.2234;33.4664;23.2753;16.0854;21.2927;17.2407;30.133;536.105;77.3545;102.302;118.387;2.60267
0;200;202.432;4012.52;643.637;138.857;68.7505;150.881;32.1469;42.037;286409;4452.91;5566.93;3547.83;31.1152;68.7688;35.4796;22.7449;16.6565;21.1127;17.1305;28.7884;536.985;76.2214;101.312;117.718;2.57335
0;201;241.959;4033.56;615.203;114.619;110.416;228.451;15.9489;16.5969;285306;4620.24;5523.05;4105.09;32.2413;69.091;34.813;22.3332;16.713;22.0563;18.8744;28.4533;536.337;77.6369;101.391;121.057;2.2822
0;202;259.038;4072.79;583.397;136.999;92.1305;254.549;4.681;91.4145;285582;4381.8;5651.88;3655.87;32.7513;69.4752;34.7206;22.4772;16.1579;22.585;17.5781;30.1509;536.477;76.7734;101.808;118.459;2.43629
0;203;127.019;3959.74;569.174;127.711;65.9041;255.915;68.7328;158.462;285566;4310.44;5589.35;3449.12;29.8168;68.2742;34.1668;22.835;15.7049;22.1771;18.2038;30.2792;536.198;75.6156;101.729;117.449;2.62061
0;204;210.295;3877.85;677.764;143.727;77.044;230.449;30.5103;65.1829;285212;4492.24;5875.22;3457.67;31.2377;67.9286;36.0344;22.8971;16.2187;22.1648;18.3457;28.7663;536.033;76.6326;103.045;118.005;2.27922
0;205;300.35;4033.98;654.223;114.039;91.3666;274.943;5.64711;121.879;286860;4593.37;5891.06;3583.04;32.8178;69.0836;35.5472;22.3056;15.6319;22.6007;17.2147;30.4095;537.434;77.2024;102.701;118.187;2.38053
0;206;180.397;4082.07;572.814;139.618;56.1618;252.423;50.5053;68.9495;285655;4399.59;5865.19;3769.31;30.5523;69.2383;34.658;23.0573;16.1093;22.6837;19.2686;29.4588;536.392;76.3516;103.764;119.568;2.60327
0;207;202.386;3971.16;570.342;149.021;78.4418;205.556;8.19357;12.9659;284902;4343.23;5898.06;3801.08;31.3272;68.5271;34.4514;23.1723;15.9675;21.6079;18.0404;28.3065;535.892;76.1233;103.612;119.829;2.53811
0;208;263.98;4067.32;586.501;176.366;77.5721;278.374;41.3039;72.0206;286927;4373.41;5962;3770.52;32.377;69.3838;35.1349;23.7916;16.2898;22.5149;17.3337;28.4194;537.45;76.2036;103.548;119.273;2.60726
0;209;203.906;4159.04;606.801;156.81;68.0183;265.47;4.19389;3.16303;286350;4388.55;6069.17;3707.26;31.4998;69.8452;34.9636;23.4616;15.4001;22.1126;17.7395;28.2851;537.227;76.3784;104.52;119.812;2.46583
0;210;211.611;3892.39;685.536;145.286;66.6454;246.781;20.3036;32.2583;285189;4300.6;5910.22;3865.12;31.2312;67.9763;36.2713;23.2565;15.6439;22.3302;17.3922;28.5654;535.927;75.8438;103.362;119.858;2.55249
0;211;191.542;4055.71;649.203;170.742;53.3106;258.574;35.9359;56.6628;286102;4484.02;5883.31;3744.02;30.8823;69.1953;35.9585;23.4741;15.7514;22.8218;19.4921;28.88;536.839;76.4588;103.172;119.248;2.5638
0;212;186.615;3872.12;594.037;111.863;82.4373;183.933;8.65218;72.5651;285465;4287.61;5859.2;3833.28;30.9709;67.8034;34.7055;22.6439;16.2307;21.2993;17.3879;28.9008;536.19;76.1213;103.184;120.037;2.31122
0;213;276.779;3975.75;585.707;65.5959;53.039;273.119;2.49801;11.1699;285672;4545.15;5976.63;3688.2;32.1313;68.5632;34.0218;19.6014;15.1814;23.054;16.9746;28.4568;536.515;76.7384;104.133;119.491;2.50626
0;214;152.322;4007.78;584.904;113.791;55.8953;260.667;11.8299;87.7773;285148;4516.58;5966.56;4096.54;30.0435;68.807;34.4215;21.9358;15.5568;22.8602;18.4631;29.0591;535.88;76.642;104.072;121.243;2.52207
0;215;275.086;4234.64;668.557;96.1774;64.4459;221.628;8.23177;50.7369;284092;4500.81;5989.95;3818.79;32.8129;70.5573;35.744;21.4755;15.2125;21.5401;17.7235;28.5381;535.111;76.997;103.586;119.743;2.41423
0;216;176.47;3950.61;645.78;153.758;113.864;299.372;0.624054;70.3164;284708;4455.35;5933.93;3763.25;30.6371;68.3394;35.5961;23.4225;17.0274;23.3036;18.0835;29.4484;535.561;76.561;103.922;119.325;2.39294
0;217;214.854;3953.14;567.468;155.554;95.6211;251.548;13.1009;106.204;285889;4404.88;5877.49;3776.63;31.5821;68.5693;34.4647;23.5401;16.8733;22.7347;18.1796;29.9753;536.698;76.5952;103.498;119.693;2.37003
0;218;195.734;4118.67;549.175;132.646;73.4811;273.621;16.526;94.6856;286697;4562.13;5846.95;3747.97;30.8545;69.4208;33.6999;22.1815;15.8992;22.9709;17.8161;29.6491;537.368;76.7516;103.338;119.098;2.41925
0;219;199.319;3921.75;548.281;153.846;53.8545;264.566;1.92431;42.9434;285875;4524.16;6067.71;3914.72;30.732;67.8224;33.9774;22.9998;14.9948;22.9576;17.582;28.7962;536.766;76.9013;104.148;120.213;2.35293
0;220;201.075;4058.53;564.963;145.967;104.03;211.366;14.0736;127.739;286562;4434.23;5939.32;3751.99;31.18;69.1361;34.6668;23.8221;16.745;21.4298;16.7006;30.2284;537.32;76.2779;103.632;119.399;2.43807
0;221;251.788;3955.35;631.266;116.29;83.3091;312.351;18.0073;39.8145;285139;4437.65;6041.85;4002.41;31.5152;68.2422;34.9932;21.81;15.819;23.558;18.7173;29.6287;536.188;75.9801;104.314;120.827;2.61198
0;222;180.727;4014.1;589.507;142.212;95.7367;231.481;11.8704;53.0597;284685;4547.73;6168.17;4074.29;30.2587;68.5835;34.4721;22.6452;16.5785;21.2719;16.9019;28.5513;535.577;76.5391;105.058;121.166;2.40051
0;223;185.516;3981.99;553.269;118.859;63.8867;246.971;3.32644;72.5945;284871;4490.7;6035.52;3960.72;30.4483;68.3407;34.0478;22.1316;15.6269;22.2361;18.3568;30.3187;535.884;76.9303;104.19;120.456;2.39365
0;224;203.857;4028.57;615.585;129.172;114.834;227.772;17.2914;55.5549;284511;4469.01;6313.68;3875.3;30.7908;68.5844;34.6857;22.5982;16.772;22.0966;16.4962;29.1191;535.589;75.9414;105.913;120.493;2.37842
0;225;222.899;4137.08;643.961;79.8555;66.6065;240.375;4.15109;70.3366;284554;4475.94;6113.74;4076.12;31.3789;69.6904;35.2536;21.1059;15.1947;22.5978;16.6181;29.0494;535.293;76.4487;104.775;121.349;2.51847
0;226;206.153;4059.51;590.017;120.219;53.1869;268.916;21.1017;78.3502;285276;4423.26;6057.93;3786.51;31.5405;69.1931;34.4537;22.2535;15.4612;22.9467;18.1369;29.5202;536.083;76.3836;104.296;119.565;2.42001
0;227;223.12;4103.75;567.408;93.784;79.445;255.623;12.7805;60.0529;284815;4411.56;6088.01;3861.16;31.8833;69.4852;33.7679;21.0037;15.731;23.1026;18.2901;29.1852;535.81;76.2958;104.775;120.345;2.28069
